,label,title,subtitle,num_colors,price,reduced_price,url,description,colors,n_reviews,avg_stars
1339,,Nike Air Max TW SE,Big Kids' Shoes,1 Color,$140,$95.97,https://www.nike.com/t/air-max-tw-se-big-kids-shoes-VlrsxL/DV1964-100,"Tell us what you notice first about the Nike Air Max TW. Is it the cool bubbles of Air you can feel with every step? The sweet boomerang design on the sides? Or the lightweight and breathable feel inspired by our iconic Tailwind that made these popular running shoes in the past? You may notice them all, making these the next pair of kicks you'll want to play in all day long.",,0,0
1340,Launching in SNKRS,Nike Cortez Premium,Women's Shoes,1 Color,$100,,https://www.nike.com/launch/r/FJ5465-010,,,,
1341,,Nike Offcourt (MLB Chicago Cubs),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-chicago-cubs-slide-8cj367/DH6973-002,"Cheer your team to victory in comfort with the Nike Offcourt (MLB Chicago Cubs) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,1,5
1342,,Nike Air Force 1 '07,Women's Shoes,1 Color,$130,$110.97,https://www.nike.com/t/air-force-1-07-womens-shoes-J7xDwP/FD0793-100,"Classic, timeless AF1s. What more could you want in a staple shoe? Maybe you want premium leather? Or, perhaps you want some extra details—like star-shaped perforations on the toe box or even a star-shaped dubrae in worn metal (like the original)? Well, we did all of that stuff too. You're welcome.",,8,3.5
1343,,Nike Offcourt (MLB Washington Nationals),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-washington-nationals-slide-kqv271/DH6988-002,"Cheer your team to victory in comfort with the Nike Offcourt (MLB Washington Nationals) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,0,0
1344,,Nike Force 1,Little Kids' Shoes,1 Color,$70,,https://www.nike.com/t/force-1-little-kids-shoes-0fjJmj/DV7763-001,"The Nike AF1s are a legend. First on the basketball courts in the '80s. Now wearable everywhere from crib to the playground, they've been an icon for decades—meaning a long time! Smooth durable leather lasts for many days of play. Bright colors bring extra fun to get little ones moving outside.",,3,5
1345,,Nike Court Borough Mid,Baby/Toddler Shoes,1 Color,$55,,https://www.nike.com/t/court-borough-mid-baby-toddler-shoes-5RbcF0/870027-001,"Get your kiddo in the game with the Nike Court Borough Mid. With an old-school hoops look, these mid-tops are durable, supportive and ready for play. Plus, the strap makes getting little feet in super easy. Score!",White/White; Black/Black,3,4.7
1346,,Nike Air Force 1 High '07 LV8,Men's Shoes,2 Colors,$145,$104.97,https://www.nike.com/t/air-force-1-high-07-lv8-mens-shoes-lR6frj/DV0790-001,"Find out what moves you with the original high flyer. Crossing hardwood comfort with off-court flair, it brings you a playful story rooted to Nike's history of moving people. The textile upper, bungee lacing and woven details nod to the fictional ""NIKE MOVING CO.,"" while the removable strap adds a custom aesthetic to the boundary-pushing icon. So, where to next?",Photon Dust/Black/Game Royal/Photon Dust; Hemp/Fuchsia Dream/Black/Hemp,0,0
1347,,Nike Court Legacy Leopard,Women's Slip-On Shoes,2 Colors,$65,,https://www.nike.com/t/court-legacy-leopard-womens-slip-on-shoes-39kf7S/DM0591-200,"Honoring a history rooted in tennis culture, the Court Legacy reinvents the classic look with its easy-to-wear design. Crafted from durable canvas with an allover leopard print, it delivers the perfect amount of wild to courtside style.",Sesame/Desert Ochre/Summit White/Phantom; Multi-Color/White/Light Liquid Lime/Sapphire; White/Black; Black/Platinum Tint/White,1,3
1348,,Nike Sideline IV,Women's Cheerleading Shoe,1 Color,$80,,https://www.nike.com/t/sideline-iv-womens-cheerleading-shoe-0RW87V/943790-100,The Nike Sideline IV Women's Cheerleading Shoe is designed with a soft foam midsole and flex grooves in the tread for lightweight impact protection and a natural feel.,,78,4.6
1349,,Jordan Pro Strong,Little Kids' Shoes,2 Colors,$65,,https://www.nike.com/t/jordan-pro-strong-little-kids-shoes-L9lPV0/DC7909-107,"Little kids love classic J's too! The Jordan Pro Strong is originally from the late '90s, and now it's back. It's got a cool design and comes in all kinds of fresh, fun colors.",White/Black/Tour Yellow; Black/White/University Red,16,4.9
1350,,Jordan 1 Mid SE,Baby/Toddler Shoes,1 Color,$65,$50.97,https://www.nike.com/t/jordan-1-mid-se-baby-toddler-shoes-nq96LM/DR6969-071,Celebrate your little all-star with these AJ1s. Metallic leather and bold colors add shimmer and shine to all their off-court looks.,,9,4.9
1351,,Nike Alpha Huarache 8 Elite,Lacrosse Cleats,3 Colors,$130,,https://www.nike.com/t/alpha-huarache-8-elite-lacrosse-cleats-s6FTxq/CW4440-011,"The Nike Alpha Huarache 8 Elite is designed for the player that's on the field every day, putting in the work. Nike React midsole places foam directly under your foot to minimize stud pressure, and the heel 'X' fit system maximizes containment so you feel secure. Finally, a more flexible TPU plate is comfortable enough for all the miles you put in on the field and supports a shorter break-in period.",Sail/Hyper Pink/Laser Blue/White; White/Pure Platinum/Wolf Grey/White; Black/Light Smoke Grey/Dark Smoke Grey/Black,31,4.5
1352,,Nike Offcourt (Oregon),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-oregon-slide-cbtPFt/DD0538-002,"Cheer your team to victory in comfort with the Nike Offcourt (Oregon) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,1,5
1353,,Nike Offcourt (NFL Houston Texans),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-houston-texans-slide-3zL1BJ/DD0557-002,"Cheer your team to victory in comfort with the Nike Offcourt (NFL Houston Texans) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,2,5
1354,,Nike Air Max 90,Men's Shoes,2 Colors,$130,,https://www.nike.com/t/air-max-90-mens-shoes-JdKKmQ/DZ3522-002,"Lace up and feel the legacy. Produced at the intersection of art, music and culture, this champion running shoe helped define the ‘90s. Worn by presidents, revolutionized through collabs and celebrated through rare colorways, its striking visuals, Waffle outsole and exposed Nike Air cushioning keep it alive and well.",Phantom/Khaki/Baroque Brown/Light Bone; Flat Pewter/Black/Obsidian/White,2,5
1355,,Nike Dunk Low Retro Premium,Men's Shoes,1 Color,$120,,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-78Tr6v/DV0827-100,"Fireside style and a whole lotta freshness—this joyful take on the Dunk Low is the perfect match for rosy cheeks, the first floating snowflakes and your favorite winter beverage. Plaid accents bring the warm feels, while cheerful colors put a seasonally appropriate bow on top of the storied basketball look. Don't worry—even if you've been naughty, you're gonna look nice.",,5,5
1356,,Air Jordan 2 Retro,Men's Shoes,1 Color,$175,,https://www.nike.com/t/air-jordan-2-retro-mens-shoes-1dBD2H/DR8884-103,"Subdued, palate cleansing, substantial. The classic high tops that set the stage for a footwear dynasty return in a brand new colorway. Highlights of Lucky Green pulse against crisp White, taking cues from the first AJ2's color blocking. Faux lizard skin, sleek lines and no Swoosh keep the minimalist elegance and refined look of the original. It's no coincidence that this design has maintained its icon status since '86. (Though, a little luck never hurts.)",,2,5
1357,Available in SNKRS,Nike Little Posite One,Little Kids' Shoes,1 Color,$110,,https://www.nike.com/launch/r/DV2239-100,,,,
1358,,Nike Air Max AP,Women's Shoe,2 Colors,$105,$73.97,https://www.nike.com/t/air-max-ap-womens-shoe-zdBt57/CU4870-001,"With its sleek, sporty design, the Nike Air Max AP lets you bridge past and present in first-class comfort. Flashes of heritage detailing nod to the Air Max 97 while the streamlined upper and softer midsole give it a modern edge. The low-profile design with plush padded collar, airy mesh and comfort insole begs to be worn with any outfit.",White/White/Metallic Platinum/Pure Platinum; Black/Black/White,57,4.6
1359,Just In,Nike React Gato,Indoor/Court Soccer Shoes,2 Colors,$140,,https://www.nike.com/t/react-gato-indoor-court-soccer-shoes-7rKX9f/CT0550-470,The Nike React Gato brings a new level of underfoot control and cushioning to the court. Flexible pods improve your feel on the ball and Nike React cushioning keeps you moving as you drag and cut across the court.,White/Racer Blue/Volt/Black; Blackened Blue/Volt/Black/White,0,0
1360,,Nike Force 1 Low SE,Baby/Toddler Shoes,1 Color,$55,$46.97,https://www.nike.com/t/force-1-low-se-baby-toddler-shoes-7RNdwm/FJ2891-100,"Animal tracks. Paw prints. Follow the trail left by your little critter when they rock the Nike Force 1. What we love: The soft, cozy fur-like details that bring these shoes to life. Let your kiddo imagine themselves as their favorite animal when they go out and play. Our only question is: Which animal is that?",,0,0
1361,,Jordan 1 Mid SE,Baby/Toddler Shoes,1 Color,$65,,https://www.nike.com/t/jordan-1-mid-se-baby-toddler-shoes-k91PGV/DR6959-100,"Don't tell the kids, but messy rooms can actually lead to really cool sneakers. Inspired by the whirlwind of toys and fabrics on a playroom floor, these special shoes bring together piles of textures and colors in a mini Jordan package. Leather and textiles layer for a look that pops, all in a legendary, durable silhouette.",,0,0
1362,,Nike Waffle One,Big Kids' Shoes,1 Color,$95,$65.97,https://www.nike.com/t/waffle-one-big-kids-shoes-D0fMcP/DC0481-011,"The Nike Waffle One is a tribute to the original shoe that launched Nike to success. Founder Bill Bowerman used a waffle iron to create a sole that offered amazing traction for runners. This super grippy design is now made just right for kids. Plus, see-through mesh and suede make it extra awesome for everyday adventures.",,115,4.7
1363,Just In,Nike Dunk Low,Little Kids' Shoes,1 Color,$70,,https://www.nike.com/t/dunk-low-little-kids-shoes-1jZLMJ/CW1588-601,The Nike Dunk Low is an easy score for your kiddo’s closet. This mid-‘80s hoops icon returns with super-durable construction and original colors. Add in a rubber sole for traction and this one's a slam dunk for young sneakerheads.,,15,5
1364,Just In,Nike Force 1 LV8,Baby/Toddler Shoes,1 Color,$65,,https://www.nike.com/t/force-1-lv8-baby-toddler-shoes-rGHNkl/FJ4809-100,"Little ones can explore the day away in these reimagined classics. Designed to be durable and easy to style (just like the original AF1), this Nike Force 1 LV8 features crisp leather and fun colors to help kiddos enjoy every step. Plus, plush ankle padding helps keep little feet comfy.",,0,0
1365,Just In,Nike Team Hustle D 11 Lil,Baby/Toddler Shoes,1 Color,$55,,https://www.nike.com/t/team-hustle-d-11-lil-baby-toddler-shoes-qg7lcg/DV8993-400,"Warning: Shark sighting! From learning their first steps to all-new motor skills, this shoe covers playtime during those early years. With the 11th edition of the Team Hustle D series, our top priority is super easy slip-on style. The tongue opens wide. A big strap secures little feet. Shark graphics, plus water droplets on the Swoosh, give extra bite to the ultimate playtime shoe.",,0,0
1366,Best Seller,Jordan 1 Mid SE Craft,Baby/Toddler Shoes,1 Color,$65,,https://www.nike.com/t/jordan-1-mid-se-craft-baby-toddler-shoes-80GbwS/DZ4467-102,"Start 'em young with a true icon. Sporting a suede and textile upper and a soft flexible foam sole, these AJ1s are easy to get on tiny feet in a flash. Your little one will be stunting all the way to nap time.",,0,0
1367,,Nike Force 1 Mid SE 40th,Baby/Toddler Shoes,1 Color,$60,,https://www.nike.com/t/force-1-mid-se-40th-baby-toddler-shoes-8wxDjG/FJ2894-400,"Your kiddo's invited to the party! Time to celebrate the 40th birthday of the Nike Force 1 Mid. Originally a star on the basketball court, this sneaker has grown up to be a legend for generations since 1982. Special details honor this big milestone. Who's ready to P-A-R-T-Y?",,0,0
1368,,Nike Tiempo Legend 9 Academy IC,Indoor/Court Soccer Shoe,5 Colors,$75,,https://www.nike.com/t/tiempo-legend-9-academy-ic-indoor-court-soccer-shoe-hc5v4g/DA1190-001,"1 of our lightest Tiempos to date, the Nike Tiempo Legend 9 Academy IC lets you go on the offensive with a low-profile design that's reinvented for attackers. The upper has raised areas throughout the strike zone for precise dribbling, passing and shooting, while a rubber sole helps supercharge traction during small-sided games.",Barely Volt/Summit White/Volt; Rosewood/Glacier Blue/Black/White; White/Baltic Blue/Pink Blast/Black; Metallic Copper/Off Noir/Photon Dust/White; Black/Summit White/Light Photo Blue/Dark Smoke Grey,59,4.3
1369,,Nike ACG Moc,Men's Shoes,2 Colors,$90,,https://www.nike.com/t/acg-moc-mens-shoes-CgdGCw/DQ6453-400,"Find the comfort of home after your next adventure in the Nike ACG Moc. Bringing a relaxed, cozy feel to even the most rugged campsite, its slip-on design and plush foam midsole pair perfectly with a hot drink and wild vistas. The insulated upper helps keep your feet warm, while the custom tread pattern delivers durable traction just in case that evening stroll calls your name.",Ocean Bliss/Black/Ocean Bliss; Anthracite/Black/Black,1,2
1370,Coming Soon,"Tatum 1 ""Barbershop""",Basketball Shoes,1 Color,$120,,https://www.nike.com/t/tatum-1-barbershop-basketball-shoes-98vPwk/DX5571-180,"It’s that feeling of getting a shape-up or a whole new 'do—that exciting, first-rate freshness. Jayson knows it well, and says it best: ""When I get a cut, I think I'm top 5."" Channel that confidence on the court with a Tatum 1 that looks as fly as your fade. Neutrals keep it easy to wear while bright red and blue accents pay homage to the classic barbershop pole. The tongue pull tab shouts out Jay's son, Deuce. And the 5 stars on the heel? That's your cue to feel as good as you look.",,1,5
1371,Best Seller,Air Jordan 1 Mid SE Craft,Big Kids' Shoes,1 Color,$120,,https://www.nike.com/t/air-jordan-1-mid-se-craft-big-kids-shoes-VJv0Nj/DZ4466-102,"Keep things fresh with an ""inside-out"" flip of the iconic AJ1. Featuring exposed-foam accents and special stitching on the Swoosh, these J's are stylish enough for lunchroom 'fit checks—and comfortable enough for all your playground heroics.",,15,4.9
1372,,Nike Flow 2020 ISPA,Men's Shoes,1 Color,$180,$126.97,https://www.nike.com/t/flow-2020-ispa-mens-shoes-knCzZv/DM2830-200,The Nike Flow 2020 ISPA puts forth a sophisticated solution to complex footwear problems. The unique pull-string lacing system lets you easily customize your fit on the go while strategically placed mesh provides ventilation where you need it. Transluscent rubber accents add toughness and textile on the upper creates a sock-like feel that stands up to wear.,,5,4.6
1373,,Nike Max 90 SE,Baby Crib Bootie,1 Color,$50,$35.97,https://www.nike.com/t/max-90-se-baby-crib-bootie-k5n1Zd/DZ7271-100,"The easiest way for kids to express themselves? Bright colors! Bring that joy to their next pair of kicks with the Nike Max 90 bootie. The design is made to look like the original 90. Made for your little one, they have elastic laces so it's easy to slip them on your young sneakerhead.",,0,0
1374,Available in SNKRS,Nike ACG Moc,Men's Shoes,2 Colors,$90,,https://www.nike.com/launch/r/DZ3407-100,,,,
1375,Sustainable Materials,Nike Air Force 1 Impact Next Nature,Big Kids' Shoes,1 Color,$95,$72.97,https://www.nike.com/t/air-force-1-impact-next-nature-big-kids-shoes-617Rzw/FD0688-100,"Discover new ways to play in the Nike Air Force 1 Impact Next Nature. Thoughtfully made with synthetic leather, these kicks have the same durable, era-echoing '80s construction the AF1 has always been known for. Layered Swoosh logos add a fun pop of style while hidden Nike Air cushioning keeps all your explorations comfy.",,0,0
1376,,"Nike ACG GORE-TEX ""Mountain Fly""",Shoes,1 Color,$220,,https://www.nike.com/t/acg-gore-tex-mountain-fly-shoes-78bQ8Z/CT2904-002,"Fast, rugged and just as at home in the city as it is rocky trails, the Nike ACG GORE-TEX ""Mountain Fly"" is ready for whatever you throw at it. The lightweight upper uses GORE-TEX technology to help keep the weather out and has a gator for on-the-go personalization. The sticky rubber outsole brings crag-inspired traction. And because we know it'll take you everywhere, we've paired plush Nike React foam with Vaporfly technology for undisputed comfort.",,21,4.4
1377,,Air Jordan 2 Retro Low,Men's Shoes,1 Color,$150,,https://www.nike.com/t/air-jordan-2-retro-low-mens-shoes-2Xxjr1/DX6930-600,"Get you a pair of kicks that are as crispy as a strawberry wafer. Pinks and neutrals come together in a truly delectable colorway—and did you see that upper? That's our take on seersucker, the iconic summer fabric. We think it's garden party ready, so start securing those invites.",,0,0
1378,,Nike Varsity Compete TR 3,Men's Training Shoes,2 Colors,$70,$49.97,https://www.nike.com/t/varsity-compete-tr-3-mens-training-shoes-tfHsXn/CJ0813-002,The Nike Varsity Compete TR 3 gives you stability and traction during lifts or agility drills. Durable construction from top to bottom stands up to the rigors of training in the gym.,Dark Smoke Grey/Black/Smoke Grey; Light Smoke Grey/Black/White,90,3.9
1379,Just In,Air Jordan 2 Retro,Men's Shoes,1 Color,$175,,https://www.nike.com/t/air-jordan-2-retro-mens-shoes-F577Gc/DR8884-100,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and Nike Air underfoot, this throwback serves the ultimate combo of wearability and style.",,2,5
1380,Sustainable Materials,Nike Air Max 90 SE,Men's Shoes,1 Color,$140,$98.97,https://www.nike.com/t/air-max-90-se-mens-shoes-qmTRHC/DM0036-400,"Strap a little sunshine to your feet with the Nike Air Max 90 SE. Carefree details and fresh colors deliver a beach day forecast. Airy, summertime fabrics are made from at least 20% recycled materials by weight and keep the classic 90 aesthetic you know best: iconic Waffle sole, durable accents and visible Air cushioning.",Worn Blue/Wolf Grey/Treeline/Copa; Design your own Nike By You product,16,5
1381,,Nike Huarache Run,Little Kids' Shoes,1 Color,$73,,https://www.nike.com/t/huarache-run-little-kids-shoes-wLq3AW/704949-119,"The Nike Huarache Run is unmistakable. It’s all about the famous heel strap that kids can grab and slide their foot right into. A snug bootie design helps keep everything secure and supported while little ones run, climb and play.",,581,4.8
1382,,Nike Kepa Kai,Men's Slides,1 Color,$35,,https://www.nike.com/t/kepa-kai-mens-slides-hKwzMj/AO3621-001,"The Nike Kepa Kai Slide delivers the underfoot comfort of dual-density foam in a casual thong, ideal for all-day wear in warm weather. Soft, lined straps provide a secure fit, while the herringbone texture on the footbed and outsole add grip instead of slip.",,96,4.4
1383,,Nike Air More Uptempo,Big Kids' Shoes,1 Color,$150,$82.97,https://www.nike.com/t/air-more-uptempo-big-kids-shoes-xtxvsG/FD1012-001,"One thing stands out about the Nike Air More Uptempo. We'll let you take a guess as to what that is. Need a hint? It's all about the A-I-R! These kicks were in a league of their own in the '90s. Now, they're ready to help you blaze a new trail with the swag of a legend and the lasting comfort of Air cushioning.",,0,0
1384,,Nike Offcourt (Alabama),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-alabama-slide-Rh5H8j/DD0506-002,"Cheer your team to victory in comfort with the Nike Offcourt (Alabama) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,9,4.4
1385,,NikeCourt Zoom Pro,Men's Hard Court Tennis Shoes,4 Colors,$100,$70.97,https://www.nike.com/t/nikecourt-zoom-pro-mens-hard-court-tennis-shoes-c5mPwW/DH0618-002,"Harness the power of your serve in the NikeCourt Zoom Pro. Working in tandem with the Zoom Air unit in the forefoot, it has a full-length plate that acts like a springboard. Flexing with every step, it helps enhance energy return and increase stability. With breathable materials, this responsive design helps keep you feeling fresh throughout your toughest matches.",White/Black; Obsidian/Green Glow/White/Hyper Pink; Light Bone/Dark Smoke Grey/White/Peach Cream; Black/White,16,3.3
1386,,Nike Presto,Big Kids' Shoe,1 Color,$105,$89.97,https://www.nike.com/t/presto-big-kids-shoe-om8GYX/833875-018,"Originally called a T-shirt for feet back in 2000, the Nike Presto has become an icon in the sneaker world. Designed for comfort with an easy slip-in design and a plastic cage for stability, they're built for play, adventure and everything in between.",,118,4.6
1387,,Nike Offcourt (NFL Los Angeles Chargers),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-los-angeles-chargers-slide-pxCVwB/DD0516-002,"Cheer your team to victory in comfort with the Nike Offcourt (NFL Los Angeles Chargers) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,1,5
1388,Sustainable Materials,Nike Flow,Big Kids' Road Running Shoes,1 Color,$80,$65.97,https://www.nike.com/t/flow-big-kids-road-running-shoes-MN1zQ3/DD3724-002,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",,0,0
1389,Just In,Nike Dynamo GO SE,Baby/Toddler Easy On/Off Shoes,1 Color,$63,,https://www.nike.com/t/dynamo-go-se-baby-toddler-easy-on-off-shoes-BGnSWh/DX6673-800,Playtime lovers + jellyfish fans unite! Get their tentacles (AKA their legs!) moving with the Nike Dynamo GO SE. An easy on and off collapsible heel means little ones can slip in and go. The awesome squiggly lines on the top help keep little feet secure while they glide and roam around when it's time to have fun.,,0,0
1390,Customize,Nike Air Huarache By Grad Season ,Custom Shoes,1 Color,$145,,https://www.nike.com/u/custom-huarache-run-by-you-10001501/5283914675,"Have you hugged your foot today? Don't stop there. Bring your feel-good vibes to the world with a customizable twist on the ridiculously comfortable icon. Choose soft, supple suede for a throwback vibe, or give it a timeless finish with crisp leather. Select from an array of varsity-inspired colors for a classic look. Then, top it off with a piece of your story on the tongue patch. Whatever you choose, it's gonna feel good and look great. Your personalized Air Huarache—it's bragging rights for your feet. We recommend sizing up one half-size from your usual size for the best fit.",,,
1391,,Nike Air Max Command,Women's Shoes,1 Color,$120,,https://www.nike.com/t/air-max-command-womens-shoes-xSHPfg/397690-021,"Revolutionary in 1987 and just as relevant today, the Nike Air Max Command offers retro vibes with the plush luxury of its Nike Air cushioning and soft foam midsole. The mixed material upper features cutouts for added depth while the Waffle outsole delivers heritage styling and durability.",,1,4
1392,,Nike Force Trout 7 Pro MCS,Big Kids' Baseball Cleats,1 Color,$62,$43.97,https://www.nike.com/t/force-trout-7-pro-mcs-big-kids-baseball-cleats-bZR1dN/CQ7643-005,"The Nike Force Trout 7 Pro MCS is designed for tough and dirty baseball, whether you're playing outfield, infield or running the bases. A podular, studded traction design delivers grip that flexes with you. Plus, a midfoot strap over the laces helps lock you in for game time.",,156,4.9
1393,,Nike Air Force 1 Low Retro QS,Men's Shoes,1 Color,$150,$105.97,https://www.nike.com/t/air-force-1-low-retro-qs-mens-shoes-XZG2zG/DX1156-100,"Can an icon get more iconic? This AF1 goes for it with an anniversary edition of the 2002 design honoring the cultures of the West Indies. Crisp white is punctuated with pops of color throughout, and features an embroidered ""West Indies"" and palm tree. Take a peek at the insole for your very own geography lesson, just in time for the annual parade in Brooklyn that celebrates the islands.",,1,5
1394,,Nike Air Max 2090,Men's Shoes,1 Color,$140,$98.97,https://www.nike.com/t/air-max-2090-mens-shoes-3pVM46/CV8835-100,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Innovative Nike Air cushioning underfoot adds unparalleled comfort while transparent knit and vibrantly colored textiles on the upper blend with timeless features for an edgy, modernized look.",,24,4.1
1395,,Air Jordan 5 Retro Low,Big Kids' Shoes,1 Color,$125,,https://www.nike.com/t/air-jordan-5-retro-low-big-kids-shoes-s2CKfW/DX4390-116,"Sometimes you just gotta stunt on everyone at school. Do it right, with a pair of J's that have been helping people stunt since 1990. (That's right, 1990. Ancient history.) With premium leather in the uppers and all the hallmarks of the original AJ5, these classic lows are perfect for serving lunchroom looks—past, present and future.",,0,0
1396,,Nike Offcourt (MLB New York Mets),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-new-york-mets-slide-TCm48b/DH6986-002,"Cheer your team to victory in comfort with the Nike Offcourt (MLB New York Mets) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,0,0
1397,,Nike Air Force 1 Mid '07,Men's Shoes,1 Color,$150,$127.97,https://www.nike.com/t/air-force-1-mid-07-mens-shoes-NQ2TT6/DJ9158-200,"The Air Force 1 Mid '07 is everything you know best: crisp overlays, fresh accents, and the perfect details to let your shoe game shine. The padded, mid-height collar with classic hook-and-loop closure adds heritage b-ball comfort. Nike Air cushioning in the heel delivers performance comfort.",Flax/Gum Light Brown/Black/Wheat; Design your own Nike By You product,8,5
1398,,Nike Force 1 LE,Baby/Toddler Shoe,2 Colors,$55,,https://www.nike.com/t/force-1-le-baby-toddler-shoe-8WvsS7/DH2926-001,"The Nike Force 1 LE brings back the ’82 hardwood icon into an everyday style for kiddos with an all-white or all-black look. The durability, cushioning and feel introduce little feet to a classic.",White/White; Black/Black,114,4.9
1399,,Nike Lunar Cortez Baseball,Baseball Cleats,1 Color,$100,$63.97,https://www.nike.com/t/lunar-cortez-baseball-baseball-cleats-Ld2GZ3/CV5565-101,"City of Champions. City of Stars. We’ve turned the Lunar Cortez, a City of Angels staple, into baseball cleats, bringing the vintage sneaker to the diamond. It maintains the classic Cortez look with a little midsummer classic flair designed to inspire the next generation of players. Nods to the city’s old school charm put the finishing touches on a look made for center stage.",,0,0
1400,,Nike Asuna 2,Women's Slides,1 Color,$50,$37.97,https://www.nike.com/t/asuna-2-womens-slides-Nzv56D/DH8469-001,Transition effortlessly from the sand to the street in the Nike Asuna 2. The soft foam underfoot delivers beach-day comfort while the unique burrito-style strap adds a modern look that's ready to take you out on the town.,Light Bone/Light Iron Ore/Sail/Lemon Wash; Black/Dark Grey/White/Black,29,4.6
1401,Available in SNKRS,Nike Air Force 1 Low x Premium Goods,Women's Shoes,1 Color,$150,,https://www.nike.com/launch/r/DV2957-200,,,,
1402,,Nike Air Max 1 Premium 2,Shoes,1 Color,$180,$126.97,https://www.nike.com/t/air-max-1-premium-2-shoes-Zl7x8b/FD5088-200,"Casual flair 101: Hemp canvas, check. Suede mudguard, check. Crepe outsole aesthetic, check. Turning back the clocks to 2004, we're reissuing the coveted Air Max 1 ""Crepe Hemp."" For a high-end finish, its distinct (and super soft) outsole adds an air of sophistication that'll keep heads turning. Step on in, there’s no containing your next move.",,3,5
1403,,Nike Air Force 1 '07 Mid LX,Women's Shoes,1 Color,$130,$91.97,https://www.nike.com/t/air-force-1-07-mid-lx-womens-shoes-RJF4TC/DZ4865-503,"Inspired by the extravagance of '00s street culture, crocodile-printed leather updates this AF1 to bring you original hoops style in a vibrant purple hue. Of course, we kept the era-echoing construction, bold details and nothing-but-net style you know best while adding plush padding around the mid-cut ankle and a hook-and-loop closure. Plus, a key chain tag lets you rep a city you love.",,0,0
1404,,Air Jordan XXXVII Low,Women's Basketball Shoes,1 Color,$175,$140.97,https://www.nike.com/t/air-jordan-xxxvii-low-womens-basketball-shoes-VtCxCl/DV9989-601,"A basketball shoe for you and your unique game. We gathered insights from female ballers and integrated them into this edition of the AJ XXXVII Low, engineered specifically for women. Focusing the design on speed and flexibility, we swapped in full-length Formula 23 foam plus a single Zoom Air unit in the forefoot. The result? You'll feel closer to the ground, with added mobility and responsiveness. The lightweight upper features an ornate embroidery pattern that adds support (and looks cool, too). Performance, tuned for an uncompromised game—that's what we're about.",,3,3
1405,,Air Jordan OG,Women's Shoe,1 Color,$140,$112.97,https://www.nike.com/t/air-jordan-og-womens-shoe-G2NHHt/DO1850-007,Lace up in greatness with a shoe designed exclusively for you and only you. This special '90s staple has genuine and synthetic leather and textile with interwoven sparking elements in the upper. A sculpted midsole and a segmented traction pattern add distinction.,,15,4.4
1406,,Nike Air Max 95,Men's Shoes,1 Color,$185,$99.97,https://www.nike.com/t/air-max-95-mens-shoes-4vlTPp/DQ9016-001,"Celebrate your passion for the pitch in the football-inspired Air Max 95. The wavy side panels add natural flow to any outfit, while the digital print and crowned ball emblem give you Anywhere FC attitude.",,1,3
1407,,Nike Infinity G,Golf Shoe (Wide),1 Color,$70,$66.97,https://www.nike.com/t/infinity-g-golf-shoe-wide-fQX9x6/CT0535-101,"The Nike Infinity G combines soft foam and integrated spikes for plush comfort and plenty of grip. The sleek, waterproof design helps your feet stay dry in wet weather.",,39,4.8
1408,,Giannis Immortality 2 SE,Little Kids' Shoes,1 Color,$65,$45.97,https://www.nike.com/t/giannis-immortality-2-se-little-kids-shoes-XgCtzD/FD0214-400,"All little hoopers want playtime to last forever. The Giannis Immortality 2 helps make that happen. Rocking a new-and-improved strap for comfort (stamped with Giannis’ logo), plus a lightweight and breathable feel, these shoes make sure the fun never stops.",,0,0
